Image,DICE
298_img_sli_004.npy,0.238488199
298_img_sli_005.npy,0.191491443
298_img_sli_006.npy,0.276339161
298_img_sli_007.npy,0.467828637
298_img_sli_008.npy,0.348848232
298_img_sli_009.npy,0.317152104
298_img_sli_011.npy,0.199000454
298_img_sli_012.npy,0.060895522
298_img_sli_013.npy,0.253633123
298_img_sli_014.npy,0.272498147
298_img_sli_015.npy,0.225874867
298_img_sli_018.npy,0.155945419
298_img_sli_020.npy,0.434995411
298_img_sli_021.npy,0.408163265
298_img_sli_022.npy,0.276171765
298_img_sli_023.npy,0.452989202
299_img_sli_003.npy,0.631323172
299_img_sli_004.npy,0.601209677
299_img_sli_005.npy,0.702168778
299_img_sli_006.npy,0.68592854
299_img_sli_007.npy,0.599494949
299_img_sli_008.npy,0.678157672
299_img_sli_011.npy,0.724462366
299_img_sli_012.npy,0.7485051
299_img_sli_013.npy,0.67451442
299_img_sli_014.npy,0.509449466
299_img_sli_015.npy,0.359261332
29_img_sli_000.npy,0
29_img_sli_003.npy,0.444
29_img_sli_004.npy,0.647914646
300_img_sli_000.npy,0.19707634
300_img_sli_001.npy,0.266346731
300_img_sli_003.npy,0.252778239
300_img_sli_004.npy,0.325222838
300_img_sli_005.npy,0.461181435
300_img_sli_006.npy,0.418242261
300_img_sli_009.npy,0
300_img_sli_011.npy,0.520240481
302_img_sli_000.npy,0.120954752
302_img_sli_001.npy,0.427375319
303_img_sli_000.npy,0.693766938
303_img_sli_001.npy,0.511740891
303_img_sli_002.npy,0.740515933
303_img_sli_008.npy,0.722863741
303_img_sli_009.npy,0.684881603
303_img_sli_010.npy,0.729908865
303_img_sli_013.npy,0.465635739
304_img_sli_000.npy,0.928062216
304_img_sli_001.npy,0.874178632
304_img_sli_003.npy,0.372208437
304_img_sli_004.npy,0.133764156
304_img_sli_006.npy,0.785329393
305_img_sli_000.npy,0.517453799
305_img_sli_001.npy,0.537807606
305_img_sli_002.npy,0.491738268
305_img_sli_003.npy,0.803659395
305_img_sli_004.npy,0.233215548
305_img_sli_005.npy,0
305_img_sli_006.npy,0.568075117
306_img_sli_000.npy,0.398773006
306_img_sli_001.npy,0.282334385
306_img_sli_002.npy,0.23334159
306_img_sli_004.npy,0.613564214
306_img_sli_005.npy,0.741627964
306_img_sli_006.npy,0.788713911
306_img_sli_007.npy,0.676904177
306_img_sli_009.npy,0.676990458
306_img_sli_010.npy,0.655051245
306_img_sli_011.npy,0.432102194
306_img_sli_012.npy,0.259073842
306_img_sli_013.npy,0.375184155
306_img_sli_014.npy,0.549780839
306_img_sli_016.npy,0.517469311
307_img_sli_000.npy,0.855032823
307_img_sli_002.npy,0.462470075
307_img_sli_003.npy,0.685747939
307_img_sli_005.npy,0.833906972
307_img_sli_006.npy,0.772290418
307_img_sli_007.npy,0.741888566
307_img_sli_008.npy,0.646410109
307_img_sli_010.npy,0.736001825
307_img_sli_013.npy,0.705793546
308_img_sli_000.npy,0.295964126
308_img_sli_001.npy,0.544277929
308_img_sli_002.npy,0.420199501
308_img_sli_003.npy,0.662004662
308_img_sli_004.npy,0.394
308_img_sli_005.npy,0.264388489
308_img_sli_006.npy,0.064220183
308_img_sli_008.npy,0.292507851
308_img_sli_009.npy,0.534995206
308_img_sli_011.npy,0.56384743
308_img_sli_012.npy,0.615991395
308_img_sli_013.npy,0.234520124
308_img_sli_014.npy,0.779426311
309_img_sli_000.npy,0.374744227
309_img_sli_001.npy,0.501403181
309_img_sli_002.npy,0.660251665
309_img_sli_004.npy,0.203853325
309_img_sli_005.npy,0.468525896
309_img_sli_006.npy,0.519774011
309_img_sli_007.npy,0.54769407
309_img_sli_008.npy,0.633083957
309_img_sli_009.npy,0.68570786
309_img_sli_010.npy,0.691056911
309_img_sli_011.npy,0.754860432
309_img_sli_014.npy,0.528892984
309_img_sli_015.npy,0.641004641
309_img_sli_016.npy,0.685143571
309_img_sli_018.npy,0.653543307
309_img_sli_019.npy,0.710635191
30_img_sli_000.npy,0.462071354
30_img_sli_001.npy,0.536357572
30_img_sli_002.npy,0.314713896
30_img_sli_003.npy,0.396427052
30_img_sli_005.npy,0.529040823
30_img_sli_008.npy,0.619354839
30_img_sli_009.npy,0.874787535
30_img_sli_012.npy,0.298507463
30_img_sli_013.npy,0.594296228
30_img_sli_015.npy,0.452565004
30_img_sli_016.npy,0.439655172
30_img_sli_018.npy,0.464882943
30_img_sli_019.npy,0.368821293
30_img_sli_020.npy,0.51788269
310_img_sli_000.npy,0.40682095
310_img_sli_001.npy,0.295987493
310_img_sli_002.npy,0.339734121
310_img_sli_003.npy,0.567602874
310_img_sli_004.npy,0.405594406
310_img_sli_006.npy,0.054474708
310_img_sli_007.npy,0.419182948
310_img_sli_008.npy,0.555956679
311_img_sli_000.npy,0.286549708
311_img_sli_002.npy,0.44966443
311_img_sli_003.npy,0
311_img_sli_004.npy,0.166134185
311_img_sli_005.npy,0.405904059
311_img_sli_006.npy,0.435233161
311_img_sli_007.npy,0.374064838
311_img_sli_008.npy,0.281919452
311_img_sli_009.npy,0.090988626
311_img_sli_010.npy,0.420485175
311_img_sli_011.npy,0.480943739
311_img_sli_014.npy,0.628898791
311_img_sli_015.npy,0.389559965
311_img_sli_016.npy,0.638888889
311_img_sli_018.npy,0.156028369
311_img_sli_019.npy,0.200323849
311_img_sli_020.npy,0.046245475
312_img_sli_000.npy,0.185419968
312_img_sli_002.npy,0.411559542
312_img_sli_003.npy,0.121930567
312_img_sli_004.npy,0.254160363
312_img_sli_006.npy,0.381778742
312_img_sli_008.npy,0.519930676
312_img_sli_009.npy,0.497335702
312_img_sli_010.npy,0.5
312_img_sli_011.npy,0.529774127
312_img_sli_012.npy,0.519444444
312_img_sli_013.npy,0.709677419
312_img_sli_014.npy,0.535496957
313_img_sli_000.npy,0
313_img_sli_002.npy,0.177874187
313_img_sli_003.npy,0.686767169
313_img_sli_004.npy,0.783448276
313_img_sli_005.npy,0.736231884
313_img_sli_007.npy,0.315443593
313_img_sli_008.npy,0.419491525
313_img_sli_009.npy,0.622030238
313_img_sli_010.npy,0
313_img_sli_011.npy,0.025613661
313_img_sli_013.npy,0.260499087
313_img_sli_015.npy,0.507633588
313_img_sli_016.npy,0.708392603
313_img_sli_017.npy,0.682226212
313_img_sli_018.npy,0.627737226
313_img_sli_019.npy,0.388793596
313_img_sli_022.npy,0.579890881
313_img_sli_023.npy,0.5351697
313_img_sli_024.npy,0.635728543
313_img_sli_025.npy,0.603301651
313_img_sli_026.npy,0.553271028
313_img_sli_027.npy,0.654925702
313_img_sli_028.npy,0.573964497
313_img_sli_029.npy,0.556466302
313_img_sli_030.npy,0.452235772
313_img_sli_031.npy,0.520149953
313_img_sli_033.npy,0.580965909
313_img_sli_034.npy,0.364688857
313_img_sli_035.npy,0.678175092
313_img_sli_036.npy,0.552097429
313_img_sli_037.npy,0.545938748
313_img_sli_039.npy,0.595213319
313_img_sli_040.npy,0.157629256
313_img_sli_041.npy,0.35745938
313_img_sli_042.npy,0.620895522
313_img_sli_044.npy,0.669642857
313_img_sli_046.npy,0.37012987
313_img_sli_048.npy,0.634361233
313_img_sli_049.npy,0.408163265
313_img_sli_050.npy,0.257425743
313_img_sli_051.npy,0.397694524
313_img_sli_052.npy,0.065454545
313_img_sli_054.npy,0
314_img_sli_000.npy,0.007364975
314_img_sli_001.npy,0.168674699
314_img_sli_002.npy,0.466964729
314_img_sli_005.npy,0.773931387
314_img_sli_008.npy,0.814743843
314_img_sli_009.npy,0.784357856
314_img_sli_010.npy,0.761801411
314_img_sli_011.npy,0.52738169
314_img_sli_012.npy,0.203099947
314_img_sli_013.npy,0.323377309
315_img_sli_000.npy,0.420689655
315_img_sli_001.npy,0.502673797
315_img_sli_002.npy,0.490272374
315_img_sli_003.npy,0.231660232
315_img_sli_004.npy,0.379831933
315_img_sli_005.npy,0.228571429
315_img_sli_006.npy,0
315_img_sli_007.npy,0.487309645
315_img_sli_008.npy,0.538011696
315_img_sli_009.npy,0.381355932
315_img_sli_011.npy,0.15819209
316_img_sli_000.npy,0
316_img_sli_002.npy,0
316_img_sli_003.npy,0.425149701
316_img_sli_004.npy,0.362573099
316_img_sli_005.npy,0.240786241
316_img_sli_006.npy,0
316_img_sli_007.npy,0.105740181
316_img_sli_008.npy,0.005988024
316_img_sli_009.npy,0.161572052
316_img_sli_010.npy,0.055627426
316_img_sli_011.npy,0.073643411
316_img_sli_013.npy,0.050970874
316_img_sli_014.npy,0.070135747
316_img_sli_015.npy,0.160145587
316_img_sli_018.npy,0
317_img_sli_001.npy,0.612149533
317_img_sli_002.npy,0.357894737
317_img_sli_003.npy,0.371057514
317_img_sli_006.npy,0.154882155
318_img_sli_000.npy,0.488948426
318_img_sli_001.npy,0.844606947
318_img_sli_002.npy,0.866570605
318_img_sli_004.npy,0.881131032
318_img_sli_005.npy,0.906864436
318_img_sli_006.npy,0.90304
318_img_sli_007.npy,0.650729891
318_img_sli_009.npy,0.840986717
319_img_sli_000.npy,0.633333333
319_img_sli_001.npy,0.825285338
319_img_sli_002.npy,0.732467532
319_img_sli_003.npy,0.127218935
319_img_sli_004.npy,0.572614108
319_img_sli_005.npy,0.460927152
319_img_sli_006.npy,0.613772455
320_img_sli_000.npy,0.468443198
320_img_sli_001.npy,0.29040404
320_img_sli_002.npy,0.813259669
320_img_sli_003.npy,0.395238095
321_img_sli_000.npy,0.228439104
321_img_sli_001.npy,0.305104986
321_img_sli_003.npy,0.220420199
321_img_sli_004.npy,0.015548517
321_img_sli_005.npy,0.388529887
322_img_sli_000.npy,0.483260553
322_img_sli_001.npy,0.423887588
322_img_sli_002.npy,0.469964664
322_img_sli_005.npy,0.426315789
322_img_sli_006.npy,0.316666667
322_img_sli_008.npy,0
322_img_sli_010.npy,0
322_img_sli_011.npy,0.357487923
322_img_sli_012.npy,0.040268456
322_img_sli_013.npy,0.118881119
323_img_sli_000.npy,0.38501292
323_img_sli_001.npy,0.663887441
323_img_sli_004.npy,0.723735409
323_img_sli_005.npy,0.670131458
323_img_sli_006.npy,0.579934951
326_img_sli_000.npy,0.332782005
326_img_sli_001.npy,0.334318854
326_img_sli_002.npy,0.307405103
326_img_sli_004.npy,0.393758865
326_img_sli_005.npy,0.129307516
326_img_sli_006.npy,0.169499311
326_img_sli_007.npy,0.083926564
326_img_sli_008.npy,0.142710997
326_img_sli_009.npy,0.158638869
326_img_sli_011.npy,0.548821016
326_img_sli_012.npy,0.216831258
327_img_sli_000.npy,0
327_img_sli_002.npy,0.623344371
327_img_sli_003.npy,0.604157828
327_img_sli_005.npy,0.605951307
327_img_sli_006.npy,0.667607622
327_img_sli_008.npy,0.405423729
327_img_sli_010.npy,0.500187477
327_img_sli_011.npy,0.378354597
327_img_sli_012.npy,0.111111111
32_img_sli_002.npy,0
32_img_sli_004.npy,0.255033557
32_img_sli_005.npy,0.652314316
32_img_sli_006.npy,0.408493428
32_img_sli_007.npy,0.442694663
330_img_sli_000.npy,0.671978752
330_img_sli_001.npy,0.762068966
330_img_sli_003.npy,0.561946903
330_img_sli_004.npy,0.49044586
330_img_sli_005.npy,0.828307692
330_img_sli_006.npy,0.68370607
330_img_sli_007.npy,0.681610627
330_img_sli_008.npy,0.680882353
330_img_sli_010.npy,0.719784261
330_img_sli_011.npy,0.736380714
330_img_sli_012.npy,0.714793741
330_img_sli_015.npy,0.448856799
330_img_sli_016.npy,0.649763165
330_img_sli_018.npy,0.696803095
330_img_sli_019.npy,0.569926874
330_img_sli_021.npy,0.283566058
330_img_sli_022.npy,0.41636936
330_img_sli_023.npy,0.415436242
330_img_sli_024.npy,0.456989247
330_img_sli_025.npy,0.441927604
330_img_sli_026.npy,0.360487492
330_img_sli_027.npy,0.357104558
330_img_sli_028.npy,0.320276498
330_img_sli_031.npy,0.464782609
330_img_sli_032.npy,0.28896284
330_img_sli_035.npy,0.266725352
330_img_sli_036.npy,0.396305125
330_img_sli_037.npy,0.627218935
330_img_sli_038.npy,0.520515267
330_img_sli_039.npy,0.612546125
330_img_sli_040.npy,0.548823949
330_img_sli_041.npy,0.100734523
330_img_sli_042.npy,0.362426614
330_img_sli_044.npy,0.128514056
331_img_sli_000.npy,0.220560748
331_img_sli_001.npy,0.230674847
331_img_sli_002.npy,0.199223803
331_img_sli_004.npy,0
331_img_sli_007.npy,0.337846154
331_img_sli_010.npy,0.449120784
331_img_sli_011.npy,0.082318199
331_img_sli_012.npy,0.657829701
331_img_sli_013.npy,0.557050592
331_img_sli_014.npy,0.473496036
331_img_sli_015.npy,0.50317552
331_img_sli_016.npy,0.650480989
331_img_sli_017.npy,0.584842659
331_img_sli_018.npy,0.630371737
331_img_sli_021.npy,0.768182183
331_img_sli_022.npy,0.547054395
331_img_sli_023.npy,0.498609538
331_img_sli_024.npy,0.432669789
331_img_sli_025.npy,0.302186361
331_img_sli_026.npy,0.511133603
331_img_sli_027.npy,0.572611245
332_img_sli_000.npy,0.166906475
333_img_sli_000.npy,0.384985563
333_img_sli_001.npy,0.382042254
333_img_sli_002.npy,0.36124031
333_img_sli_003.npy,0.349445041
333_img_sli_004.npy,0.503353057
333_img_sli_005.npy,0.126538792
333_img_sli_006.npy,0.500621118
333_img_sli_008.npy,0.346331547
333_img_sli_011.npy,0.446989721
333_img_sli_012.npy,0.242662849
333_img_sli_013.npy,0.271938952
333_img_sli_014.npy,0.18585086
333_img_sli_015.npy,0.060941828
333_img_sli_016.npy,0.40480427
333_img_sli_019.npy,0.521603332
333_img_sli_020.npy,0.620217019
334_img_sli_000.npy,0.628944505
334_img_sli_001.npy,0.507230256
334_img_sli_004.npy,0.736842105
334_img_sli_005.npy,0.797543658
334_img_sli_006.npy,0.909455128
334_img_sli_007.npy,0.653128689
334_img_sli_008.npy,0.373333333
334_img_sli_010.npy,0.33880597
334_img_sli_011.npy,0.515717092
335_img_sli_000.npy,0.344036697
335_img_sli_001.npy,0.585470085
335_img_sli_002.npy,0.375074895
335_img_sli_004.npy,0.202694786
335_img_sli_006.npy,0.528040328
335_img_sli_008.npy,0.486873508
336_img_sli_000.npy,0.122254059
336_img_sli_001.npy,0.4893071
336_img_sli_002.npy,0.432170181
336_img_sli_004.npy,0.284422524
336_img_sli_006.npy,0
336_img_sli_007.npy,0.3859447
336_img_sli_008.npy,0.196666667
338_img_sli_000.npy,0.077994429
338_img_sli_001.npy,0.439849624
338_img_sli_002.npy,0.658064516
338_img_sli_003.npy,0.500438982
338_img_sli_004.npy,0.446294754
338_img_sli_005.npy,0.522193211
338_img_sli_006.npy,0.236979167
338_img_sli_007.npy,0.057784912
338_img_sli_009.npy,0.415195932
338_img_sli_010.npy,0.130010104
338_img_sli_011.npy,0.690346845
338_img_sli_012.npy,0.715324222
338_img_sli_013.npy,0.485953672
338_img_sli_014.npy,0.658204896
33_img_sli_001.npy,0.636423706
33_img_sli_002.npy,0.738557604
33_img_sli_005.npy,0.782629625
33_img_sli_006.npy,0.697304463
342_img_sli_000.npy,0
342_img_sli_001.npy,0.496503497
342_img_sli_004.npy,0.463276836
342_img_sli_005.npy,0.689320388
342_img_sli_006.npy,0
342_img_sli_007.npy,0.435294118
342_img_sli_008.npy,0.527777778
342_img_sli_009.npy,0.460251046
342_img_sli_012.npy,0.701688555
342_img_sli_013.npy,0.827938671
342_img_sli_015.npy,0.557863501
342_img_sli_016.npy,0.287234043
343_img_sli_000.npy,0.369511863
343_img_sli_001.npy,0.451658768
343_img_sli_002.npy,0.672733112
343_img_sli_003.npy,0.751827626
343_img_sli_004.npy,0.562831858
344_img_sli_000.npy,0.598265896
344_img_sli_001.npy,0.365515114
344_img_sli_002.npy,0.610975784
344_img_sli_003.npy,0.622712751
344_img_sli_004.npy,0.796208531
344_img_sli_008.npy,0.712728616
344_img_sli_009.npy,0.773042989
345_img_sli_000.npy,0.625124626
345_img_sli_001.npy,0.637368157
345_img_sli_002.npy,0.598812926
345_img_sli_004.npy,0.626014301
345_img_sli_005.npy,0.704103343
345_img_sli_006.npy,0.706564885
345_img_sli_007.npy,0.531386041
345_img_sli_009.npy,0.541927647
345_img_sli_012.npy,0.66176298
345_img_sli_014.npy,0.61124327
345_img_sli_015.npy,0.609500981
345_img_sli_016.npy,0.751066856
345_img_sli_017.npy,0.72860161
345_img_sli_018.npy,0.656043437
345_img_sli_019.npy,0.356775826
345_img_sli_020.npy,0.363497841
345_img_sli_022.npy,0.248903371
345_img_sli_023.npy,0.017361111
346_img_sli_000.npy,0.472952087
346_img_sli_001.npy,0.507389163
346_img_sli_002.npy,0.418171229
346_img_sli_003.npy,0.63125
346_img_sli_004.npy,0.115702479
347_img_sli_002.npy,0.623568962
347_img_sli_004.npy,0.81290638
347_img_sli_005.npy,0.850448248
347_img_sli_006.npy,0.855783352
347_img_sli_007.npy,0.798130004
347_img_sli_008.npy,0.765436712
347_img_sli_009.npy,0.58577596
347_img_sli_010.npy,0.525255915
347_img_sli_011.npy,0.84582744
348_img_sli_000.npy,0
348_img_sli_002.npy,0
348_img_sli_003.npy,0.519774011
348_img_sli_004.npy,0.806941432
348_img_sli_005.npy,0.278931751
348_img_sli_006.npy,0.426136364
348_img_sli_007.npy,0.299810247
348_img_sli_008.npy,0.447900467
348_img_sli_009.npy,0.491929285
348_img_sli_010.npy,0.556741028
348_img_sli_011.npy,0.198979592
348_img_sli_012.npy,0.460199005
348_img_sli_014.npy,0.750462107
348_img_sli_016.npy,0.728179551
348_img_sli_017.npy,0.806941432
348_img_sli_018.npy,0.781690141
348_img_sli_019.npy,0.771626298
348_img_sli_020.npy,0.801541426
348_img_sli_021.npy,0.805907173
348_img_sli_022.npy,0.908789386
348_img_sli_024.npy,0.894578313
348_img_sli_025.npy,0.836177474
34_img_sli_000.npy,0.061512174
34_img_sli_001.npy,0.17509434
34_img_sli_002.npy,0.114028507
34_img_sli_003.npy,0.233038983
351_img_sli_000.npy,0.69824
351_img_sli_001.npy,0.709366391
351_img_sli_002.npy,0.631016043
351_img_sli_003.npy,0.65133212
351_img_sli_005.npy,0.637042478
351_img_sli_006.npy,0.595737307
351_img_sli_009.npy,0.665919492
351_img_sli_010.npy,0.600113874
351_img_sli_011.npy,0.875195008
351_img_sli_013.npy,0.826967904
351_img_sli_014.npy,0.683051514
351_img_sli_017.npy,0.542479547
352_img_sli_000.npy,0.061538462
352_img_sli_003.npy,0.607142857
352_img_sli_004.npy,0.468965517
352_img_sli_005.npy,0.484848485
352_img_sli_006.npy,0.62195122
352_img_sli_007.npy,0.594285714
352_img_sli_009.npy,0.231213873
352_img_sli_010.npy,0.417777778
352_img_sli_011.npy,0.189054726
352_img_sli_012.npy,0.357723577
352_img_sli_013.npy,0.525821596
352_img_sli_014.npy,0.560693642
352_img_sli_015.npy,0.268817204
352_img_sli_017.npy,0.376470588
352_img_sli_020.npy,0.720078163
352_img_sli_021.npy,0.529327611
352_img_sli_023.npy,0.356470588
352_img_sli_024.npy,0.260383387
352_img_sli_025.npy,0.247501922
352_img_sli_026.npy,0.37488458
352_img_sli_027.npy,0.252287582
352_img_sli_028.npy,0.004926108
352_img_sli_029.npy,0.373873874
352_img_sli_030.npy,0.418772563
352_img_sli_031.npy,0.564202335
352_img_sli_032.npy,0.293975904
352_img_sli_033.npy,0.36097561
352_img_sli_034.npy,0.391608392
352_img_sli_035.npy,0.388095238
352_img_sli_036.npy,0.215652174
353_img_sli_000.npy,0.167182663
353_img_sli_001.npy,0.164179104
353_img_sli_002.npy,0.228395062
353_img_sli_003.npy,0.322
353_img_sli_004.npy,0.394071491
353_img_sli_005.npy,0.654364798
353_img_sli_008.npy,0.489675516
353_img_sli_009.npy,0.60130719
353_img_sli_010.npy,0.539597315
353_img_sli_011.npy,0.387434555
356_img_sli_001.npy,0
356_img_sli_003.npy,0
356_img_sli_006.npy,0.222857143
356_img_sli_007.npy,0.04
356_img_sli_008.npy,0
356_img_sli_009.npy,0.206896552
356_img_sli_011.npy,0.508038585
356_img_sli_012.npy,0.499102334
356_img_sli_013.npy,0
356_img_sli_014.npy,0.419064748
357_img_sli_000.npy,0.449197861
357_img_sli_002.npy,0.781717215
357_img_sli_003.npy,0.767232767
357_img_sli_005.npy,0.813747954
357_img_sli_006.npy,0.866064092
357_img_sli_008.npy,0.695002872
357_img_sli_010.npy,0.498241501
358_img_sli_000.npy,0.692954105
358_img_sli_001.npy,0.90002531
358_img_sli_002.npy,0.855431609
358_img_sli_003.npy,0.602925015
358_img_sli_004.npy,0.606984315
358_img_sli_005.npy,0.406934307
358_img_sli_007.npy,0.580116455
358_img_sli_009.npy,0.501303726
358_img_sli_011.npy,0.558387006
358_img_sli_012.npy,0.612036274
358_img_sli_014.npy,0.391236999
358_img_sli_015.npy,0.366108279
358_img_sli_016.npy,0.572386059
359_img_sli_001.npy,0.426868906
359_img_sli_002.npy,0.298076923
359_img_sli_003.npy,0.253617021
359_img_sli_006.npy,0.438129496
35_img_sli_000.npy,0.694717995
35_img_sli_001.npy,0.527845036
35_img_sli_004.npy,0.892126646
35_img_sli_005.npy,0.857281553
35_img_sli_006.npy,0.900719424
35_img_sli_007.npy,0.889752973
35_img_sli_009.npy,0.767460317
35_img_sli_010.npy,0.840893703
35_img_sli_011.npy,0.844571975
35_img_sli_013.npy,0.818373812
35_img_sli_014.npy,0.865488372
35_img_sli_015.npy,0.834251199
35_img_sli_016.npy,0.792156863
35_img_sli_017.npy,0.472527473
35_img_sli_019.npy,0.831486089
35_img_sli_020.npy,0.799918583
35_img_sli_021.npy,0.694732202
35_img_sli_022.npy,0.557122022
35_img_sli_023.npy,0.659734858
35_img_sli_024.npy,0.520773639
35_img_sli_027.npy,0.87893864
35_img_sli_028.npy,0.874082439
35_img_sli_029.npy,0.536392405
360_img_sli_000.npy,0
360_img_sli_001.npy,0.546147979
360_img_sli_002.npy,0.62729805
360_img_sli_003.npy,0.810173697
360_img_sli_004.npy,0.839772008
360_img_sli_005.npy,0.838662791
360_img_sli_006.npy,0.788937409
360_img_sli_008.npy,0.706075534
360_img_sli_009.npy,0.671559633
360_img_sli_010.npy,0.721860465
360_img_sli_011.npy,0.325581395
360_img_sli_012.npy,0.438485804
360_img_sli_013.npy,0.314655172
361_img_sli_000.npy,0.624245749
361_img_sli_003.npy,0.682851875
361_img_sli_004.npy,0.737146334
361_img_sli_005.npy,0.781800705
361_img_sli_007.npy,0.76614444
361_img_sli_008.npy,0.779368639
361_img_sli_009.npy,0.789963227
361_img_sli_010.npy,0.728167282
361_img_sli_011.npy,0.719680142
363_img_sli_000.npy,0.443396226
363_img_sli_001.npy,0.545931759
363_img_sli_002.npy,0.371501272
363_img_sli_004.npy,0.517059106
363_img_sli_005.npy,0.535980149
363_img_sli_006.npy,0.610830325
363_img_sli_007.npy,0.665452338
363_img_sli_008.npy,0.530104712
363_img_sli_009.npy,0.550580431
363_img_sli_010.npy,0.359091652
363_img_sli_011.npy,0.368829155
363_img_sli_014.npy,0.351311232
363_img_sli_015.npy,0.354669182
363_img_sli_016.npy,0.344934863
363_img_sli_017.npy,0.492834162
363_img_sli_018.npy,0.508205841
363_img_sli_019.npy,0.584073507
363_img_sli_020.npy,0.557457815
363_img_sli_021.npy,0.631560653
363_img_sli_022.npy,0.655889145
363_img_sli_023.npy,0.309861768
363_img_sli_024.npy,0.380535812
363_img_sli_025.npy,0.458662401
363_img_sli_026.npy,0.4163654
363_img_sli_027.npy,0.522964984
363_img_sli_028.npy,0.749078727
363_img_sli_029.npy,0.853817885
363_img_sli_030.npy,0.782370308
363_img_sli_031.npy,0.474180618
363_img_sli_032.npy,0.411339633
363_img_sli_033.npy,0.366105464
363_img_sli_034.npy,0.399636198
363_img_sli_035.npy,0.700917431
363_img_sli_036.npy,0.612653447
363_img_sli_037.npy,0.448509146
363_img_sli_038.npy,0.392087084
363_img_sli_039.npy,0.451065834
363_img_sli_040.npy,0.443378827
363_img_sli_041.npy,0.429045337
363_img_sli_044.npy,0.233424816
363_img_sli_045.npy,0.239635338
363_img_sli_046.npy,0.515345269
363_img_sli_047.npy,0
364_img_sli_000.npy,0.527536232
364_img_sli_001.npy,0.43258427
364_img_sli_002.npy,0.610169492
364_img_sli_003.npy,0.4048583
364_img_sli_005.npy,0
364_img_sli_006.npy,0.009569378
364_img_sli_007.npy,0.190127971
364_img_sli_008.npy,0.043049327
364_img_sli_011.npy,0.16398243
364_img_sli_012.npy,0
364_img_sli_014.npy,0.040229885
364_img_sli_015.npy,0.095238095
364_img_sli_016.npy,0.178010471
365_img_sli_000.npy,0.442396313
365_img_sli_004.npy,0.475961538
365_img_sli_005.npy,0.581039755
365_img_sli_006.npy,0.660382166
365_img_sli_008.npy,0.673598553
365_img_sli_009.npy,0.626949933
365_img_sli_011.npy,0.427824951
365_img_sli_012.npy,0.398126464
366_img_sli_000.npy,0.545454545
366_img_sli_002.npy,0
366_img_sli_003.npy,0.034090909
366_img_sli_004.npy,0
366_img_sli_005.npy,0.4140625
366_img_sli_007.npy,0.235783634
366_img_sli_010.npy,0
366_img_sli_011.npy,0
366_img_sli_012.npy,0.141666667
366_img_sli_014.npy,0.36400818
367_img_sli_000.npy,0.341954023
367_img_sli_001.npy,0.065116279
367_img_sli_002.npy,0.373076923
367_img_sli_004.npy,0.431893688
367_img_sli_006.npy,0.371134021
367_img_sli_007.npy,0.173010381
367_img_sli_008.npy,0.117647059
367_img_sli_009.npy,0.060606061
367_img_sli_010.npy,0
368_img_sli_000.npy,0.075657895
368_img_sli_001.npy,0.469736842
368_img_sli_002.npy,0.249286394
368_img_sli_003.npy,0.192096597
368_img_sli_005.npy,0.069915254
368_img_sli_006.npy,0.514138817
368_img_sli_007.npy,0.236504854
368_img_sli_008.npy,0.283557356
368_img_sli_009.npy,0.299528714
368_img_sli_010.npy,0.330587589
368_img_sli_011.npy,0.359355189
368_img_sli_012.npy,0.359952324
368_img_sli_013.npy,0.09070122
368_img_sli_015.npy,0.01843318
36_img_sli_000.npy,0.001430615
36_img_sli_001.npy,0.149169031
36_img_sli_002.npy,0.22397892
36_img_sli_003.npy,0.233820459
37_img_sli_000.npy,0
37_img_sli_001.npy,0
37_img_sli_002.npy,0
37_img_sli_003.npy,0.127906977
37_img_sli_005.npy,0.243386243
37_img_sli_008.npy,0
39_img_sli_000.npy,0.056271981
39_img_sli_001.npy,0.500655308
39_img_sli_002.npy,0.470157068
39_img_sli_005.npy,0.245186136
39_img_sli_006.npy,0.430305259
39_img_sli_007.npy,0.439334342
39_img_sli_008.npy,0.406671962
39_img_sli_010.npy,0.599428571
39_img_sli_011.npy,0.288891635
39_img_sli_012.npy,0.488823745
39_img_sli_014.npy,0.373749127
39_img_sli_015.npy,0.405826836
39_img_sli_016.npy,0.555176933
39_img_sli_019.npy,0.467804073
39_img_sli_022.npy,0.005208333
39_img_sli_023.npy,0.469601677
3_img_sli_000.npy,0.169491525
3_img_sli_001.npy,0.40776699
3_img_sli_002.npy,0
3_img_sli_003.npy,0.302721088
3_img_sli_004.npy,0.253254438
40_img_sli_002.npy,0.495704901
40_img_sli_003.npy,0.691964286
40_img_sli_004.npy,0.426908703
41_img_sli_000.npy,0.033149171
41_img_sli_002.npy,0.541769649
41_img_sli_003.npy,0.652194887
41_img_sli_004.npy,0.683571051
42_img_sli_001.npy,0.769644056
42_img_sli_002.npy,0.643135219
42_img_sli_003.npy,0.880396612
42_img_sli_005.npy,0.876212395
42_img_sli_006.npy,0.898868816
42_img_sli_007.npy,0.895731281
42_img_sli_008.npy,0.890393567
42_img_sli_009.npy,0.890449438
42_img_sli_010.npy,0.874639769
42_img_sli_011.npy,0.665947113
43_img_sli_002.npy,0.384137017
43_img_sli_003.npy,0.420092752
43_img_sli_004.npy,0.457618121
43_img_sli_005.npy,0.505048335
43_img_sli_007.npy,0.568446437
43_img_sli_008.npy,0.529047532
43_img_sli_009.npy,0.713907742
43_img_sli_010.npy,0.680571538
